customer_id,full_name,phone,email,birth_date,city,segment,registration_date,status
6754,William Richardson,859599458065,gorbachevprov@example.com,1993-01-03,Shymkent,premium,2025-02-07,active
6755,Кондратьева Лора Рудольфовна,288012221718,tramirez@example.net,2006-10-08,Karaganda,premium,2021-10-04,active
6756,Крылов Климент Филимонович,989642476554,ninel29@example.org,1979-11-03,Almaty,mass,2024-09-05,active
6757,Brooke Black,775659181448,,1992-11-03,Astana,premium,2025-10-13,inactive
6758,Daniel Ramirez,732838383358,esanchez@example.net,1979-03-26,Astana,mass,2025-07-10,inactive
6759,Diana Obrien,347260720462,efrem1985@example.org,1979-04-26,Astana,mass,2026-02-22,active
6760,Antonio Hobbs,099424039775,madison32@example.com,2000-10-10,Shymkent,affluent,2021-09-13,active
6761,Angela Rivas,098874401351,ugalvan@example.org,1976-11-14,Atyrau,mass,2023-12-12,active
6762,Brandon Moody,464686522157,fedoseevaagata@example.org,1979-01-31,Almaty,mass,2023-01-28,blocked
6763,Макарова Агафья Ниловна,211942111714,wbrandt@example.net,1975-01-27,Almaty,premium,2022-04-24,active
6764,Daniel Wilson,,robertanderson@example.com,2001-04-05,Atyrau,mass,2026-04-11,active
6765,Милан Витальевич Ефремов,,jennifersmith@example.com,1969-05-07,Karaganda,affluent,2024-12-19,active
6766,Варлаам Ефремович Дементьев,572460528873,arkadi1987@example.org,1979-02-08,Karaganda,mass,2024-07-14,active
6767,Alyssa Meyers,908205834912,,1992-03-20,Almaty,affluent,2024-01-04,active
6768,Елисеева Анастасия Архиповна,368706060797,unicholson@example.net,2005-06-27,Atyrau,mass,2021-07-14,active
6769,Mrs. Christina Washington,867453056050,josephferrell@example.com,2004-11-05,Almaty,mass,2021-07-10,active
6770,Софрон Еремеевич Казаков,592767214624,yloginova@example.com,2003-03-11,Shymkent,premium,2025-05-16,inactive
6771,Christina Williams,,ericknight@example.net,1971-07-23,Shymkent,premium,2022-10-22,active
6772,Лариса Петровна Хохлова,231369988623,,2000-03-07,Karaganda,premium,2022-08-03,blocked
6773,Patricia Taylor,654203947863,doroninkondrat@example.org,1998-04-17,Shymkent,mass,2022-10-17,blocked
6774,Пантелеймон Гурьевич Пестов,,bobilevanatalja@example.org,1969-05-05,Shymkent,premium,2024-12-15,inactive
6775,Jennifer Stone,998568334501,,1975-03-29,Karaganda,mass,2025-08-25,inactive
6776,Ирина Геннадьевна Лобанова,962909035277,,1985-07-10,Atyrau,premium,2024-08-13,active
6777,Тетерин Федор Фадеевич,703712568497,,2006-07-17,Karaganda,affluent,2023-04-04,active
6778,Angela Fuentes,,susan97@example.net,1978-10-24,Shymkent,mass,2024-03-24,active
6779,Афиноген Харламович Терентьев,610787274864,kallistrat_1977@example.net,2006-07-23,Shymkent,affluent,2023-01-07,active
6780,Adam Nelson,080926713970,kristinmartin@example.net,1977-11-16,Shymkent,mass,2022-09-11,active
6781,Anthony Riddle,442544922488,naina_2021@example.org,1969-10-04,Karaganda,affluent,2023-10-02,inactive
6782,Audrey Davis,886587110129,rodriguezdonald@example.net,1997-11-25,Astana,mass,2025-08-25,active
6783,Бирюков Фортунат Еремеевич,497340559958,cooperjoshua@example.org,1990-06-05,Shymkent,mass,2023-09-10,blocked
6784,Максим Ефимьевич Кононов,175151122512,danafernandez@example.net,1968-05-29,Almaty,mass,2024-03-16,active
6785,Агата Александровна Меркушева,516653389344,ibespalova@example.net,2003-10-19,Astana,affluent,2024-10-19,inactive
6786,Kevin Morris,445573494635,fvance@example.com,2001-12-15,Almaty,mass,2022-05-25,active
6787,Вера Никифоровна Мухина,294112778169,tchambers@example.com,1976-05-18,Shymkent,premium,2023-12-13,inactive
6788,Васильев Илья Евстигнеевич,169163197206,mstislav1997@example.net,1983-04-19,Almaty,mass,2024-10-06,inactive
6789,Ульяна Романовна Дроздова,733101583391,apollinari05@example.com,1985-08-14,Atyrau,premium,2025-09-21,blocked
6790,Фадеева Фёкла Феликсовна,140360046320,stepan1978@example.org,1967-06-15,Almaty,premium,2023-08-28,active
6791,Макар Марсович Шарапов,539307295027,roman_87@example.net,2008-04-21,Shymkent,mass,2021-09-25,active
6792,Teresa Barnes,570327119082,mooresarah@example.com,1984-07-21,Atyrau,mass,2025-09-25,active
6793,Варвара Аркадьевна Зиновьева,548153719310,agap_34@example.com,1982-01-01,Karaganda,mass,2023-05-23,blocked
6794,Joshua Turner,946491205670,qkrasilnikov@example.net,1994-02-22,Shymkent,mass,2023-06-04,active
6795,Селезнева Анастасия Филипповна,883454409864,zhuravlevafevronija@example.com,2006-07-14,Astana,mass,2026-04-16,active
6796,Ия Болеславовна Иванова,985837972906,rjabovdorofe@example.com,1987-06-24,Atyrau,mass,2024-05-15,active
6797,Shane Davis,631078150461,oleg2022@example.org,1980-03-02,Shymkent,mass,2025-12-08,active
6798,Родион Даниилович Белов,735933376497,julian_1972@example.org,1996-08-25,Atyrau,mass,2024-08-09,blocked
6799,Vanessa Perry,030922493915,,1993-10-21,Almaty,mass,2023-03-16,active
6800,Октябрина Эдуардовна Дроздова,482951550397,azaharova@example.net,1972-04-15,Atyrau,mass,2024-10-21,blocked
6801,Нина Александровна Лукина,136702651716,kuznetsovaninel@example.com,1969-02-27,Almaty,premium,2025-12-10,active
6802,Rachael Wilcox,326297857839,ladislavsobolev@example.com,1971-05-05,Karaganda,mass,2024-07-11,active
6803,Erin Davis,157886849133,justinharris@example.net,1993-01-31,Shymkent,mass,2022-02-09,active
6804,Соболев Прокл Игнатович,804169570554,cdelgado@example.com,2007-06-27,Karaganda,mass,2025-12-22,blocked
6805,Тамара Викторовна Ширяева,023131035996,khall@example.com,2008-04-21,Karaganda,premium,2024-10-05,inactive
6806,Светлана Артемовна Панова,545728595216,eduard_97@example.org,1968-10-05,Almaty,mass,2023-05-07,blocked
6807,Силантий Фадеевич Шарапов,,hickmanshawn@example.net,1981-12-22,Astana,mass,2025-12-01,blocked
6808,Нинель Сергеевна Борисова,608961393363,,1998-04-24,Shymkent,mass,2021-11-01,inactive
6809,Жданова Марина Григорьевна,164059912180,sgray@example.org,1975-03-11,Karaganda,premium,2021-09-01,active
6810,Jose Underwood,553741803333,radimdoronin@example.net,1994-03-13,Astana,mass,2021-05-12,active
6811,Ирина Тимофеевна Федосеева,487439037942,oandreev@example.org,1972-07-14,Shymkent,mass,2024-04-13,active
6812,Charles Reeves,385497042535,hstewart@example.com,2002-08-12,Shymkent,mass,2021-06-29,active
6813,John Taylor,,oleg_2005@example.com,1972-10-16,Atyrau,mass,2023-05-03,inactive
6814,Brandon Ortiz,612447264881,reidjuan@example.com,1984-03-29,Shymkent,premium,2023-03-31,active
6815,Kimberly Villegas,001384544411,pshannon@example.org,2005-03-14,Almaty,premium,2022-12-28,inactive
6816,Воронова Евпраксия Святославовна,038183790035,renee82@example.org,1973-06-19,Astana,premium,2022-09-17,active
6817,Ия Андреевна Морозова,868400276468,spiridon_88@example.net,1978-05-13,Almaty,premium,2024-11-23,blocked
6818,Екатерина Ильинична Григорьева,,ilinaanzhelika@example.com,1989-11-04,Almaty,premium,2024-04-05,active
6819,Darryl Johnson,652127245299,vinogradovkazimir@example.com,1969-02-01,Almaty,mass,2026-03-11,blocked
6820,Юдин Аскольд Евстигнеевич,997898538891,knazarov@example.com,2000-07-29,Almaty,affluent,2022-01-16,active
6821,Dennis Santana,934478680440,tonya94@example.org,1996-09-08,Astana,mass,2023-02-22,blocked
6822,Randy Howard,466598436499,,1980-06-22,Astana,mass,2024-12-27,active
6823,Максимильян Чеславович Антонов,910220327390,foka_2020@example.net,1966-11-09,Karaganda,premium,2023-03-16,blocked
6824,Силантий Архипович Михайлов,154047746862,vasilevviktor@example.org,1997-02-04,Atyrau,mass,2021-07-13,active
6825,Denise Kennedy,609154087634,mckenzie70@example.net,2001-05-01,Shymkent,affluent,2023-01-04,inactive
6826,Василиса Афанасьевна Тимофеева,860224531981,evdokim_1995@example.org,1976-04-16,Karaganda,mass,2022-03-18,active
6827,Синклитикия Николаевна Чернова,382178843001,phillip56@example.com,1995-05-29,Almaty,affluent,2025-04-22,inactive
6828,Агафья Тимуровна Попова,710605636056,qjackson@example.com,1988-09-16,Shymkent,mass,2021-06-30,active
6829,Евфросиния Захаровна Беспалова,304481078378,guerrerocharles@example.org,1999-05-10,Astana,mass,2022-04-18,active
6830,Мишин Осип Теймуразович,478047171433,evseevanatoli@example.com,1999-04-02,Almaty,premium,2024-09-21,active
6831,Евстафий Демидович Попов,425984980350,,1981-09-24,Karaganda,mass,2025-11-16,active
6832,Мартынова Надежда Архиповна,605576420709,milen2011@example.net,1986-12-21,Atyrau,mass,2022-03-04,blocked
6833,Майя Федоровна Прохорова,604723961497,hromanov@example.org,1967-09-14,Atyrau,mass,2024-11-14,active
6834,William Matthews,572575542481,meliseev@example.net,2005-03-14,Astana,mass,2025-06-04,inactive
6835,Gregory Garcia,411642477350,pfranco@example.net,1980-04-02,Karaganda,mass,2023-12-14,active
6836,Вышеслав Филиппович Жуков,013625255650,melnikovbudimir@example.org,1988-11-29,Shymkent,affluent,2022-06-12,active
6837,Рябова Татьяна Артемовна,034388901975,klavdi_1978@example.net,2007-08-22,Atyrau,mass,2022-04-16,active
6838,Logan Douglas,147723735484,gennadi_38@example.net,1970-01-06,Astana,affluent,2022-01-05,blocked
6839,Kenneth Wood,929908231145,moise_2017@example.org,1979-01-27,Almaty,premium,2022-02-01,active
6840,Русакова Агата Натановна,561636378257,,2007-07-15,Almaty,mass,2025-09-07,active
6841,Darrell Morris,603692787947,mina2011@example.net,1985-10-19,Shymkent,affluent,2021-10-05,active
6842,Evelyn Ramirez,241213792071,nikola_2021@example.com,1982-01-20,Atyrau,premium,2026-04-28,active
6843,Samantha Bridges MD,516488936603,medvedevkondrat@example.com,1980-09-23,Karaganda,mass,2023-05-25,inactive
6844,Sylvia Dunn,391340215904,fgordeev@example.org,1967-09-04,Almaty,affluent,2022-09-04,active
6845,Jennifer Scott,754192700665,izot_2010@example.com,1976-06-01,Shymkent,premium,2022-04-06,active
6846,Scott Norton,715349753139,robinsonlisa@example.com,2002-02-16,Almaty,premium,2023-01-16,active
6847,Margaret Brown,037177485752,levagafonov@example.com,1992-06-25,Karaganda,mass,2024-08-01,blocked
6848,Christopher Nguyen,741167218771,robert37@example.com,1985-09-20,Atyrau,mass,2024-10-07,blocked
6849,Дорофеева Ольга Леоновна,211923444571,,1973-11-27,Almaty,mass,2021-07-10,inactive
6850,Ryan Morales,618402115598,prov_55@example.net,1996-04-06,Karaganda,premium,2024-04-19,inactive
6851,Мартын Евсеевич Федоров,249080744271,wongblake@example.net,1991-08-19,Karaganda,affluent,2021-12-11,active
6852,Barbara Blevins,618691873785,,1993-02-07,Karaganda,affluent,2023-10-28,inactive
6853,Давыд Юльевич Воронцов,256384409115,sandersalbert@example.com,1991-05-23,Atyrau,mass,2026-04-07,inactive
6854,Brittany Harris,768966494753,sheila48@example.net,2004-10-18,Atyrau,mass,2021-06-10,active
6855,Леонид Гертрудович Беспалов,342987442520,,1967-01-21,Atyrau,mass,2025-05-07,active
6856,Heather Thomas,961175103999,,1974-08-04,Shymkent,mass,2022-02-08,active
6857,Тимур Ярославович Мясников,232468449746,fomichevvissarion@example.org,1984-10-10,Astana,mass,2024-04-07,inactive
6858,Adrian Olson,685510414588,margarita88@example.com,1993-04-24,Shymkent,affluent,2023-09-21,blocked
6859,Brian Johnson,601633509899,kmoore@example.com,1981-07-19,Almaty,premium,2025-09-25,active
6860,Остромир Борисович Абрамов,930465625874,,1993-03-31,Almaty,mass,2024-02-10,active
6861,Алина Леоновна Савельева,604091708043,stevenbowen@example.com,1987-06-27,Astana,mass,2022-04-10,active
6862,James Choi,888284017854,kliu@example.net,1971-12-08,Almaty,affluent,2023-02-11,active
6863,Brooke Hammond,116170334962,foma_1971@example.com,1975-07-24,Shymkent,affluent,2025-03-02,blocked
6864,Katherine Mcclure,805015633704,lkolobov@example.com,1998-02-15,Astana,mass,2025-05-24,active
6865,Gregg Rosales,454905435360,drozdovprov@example.net,1966-11-11,Almaty,affluent,2025-06-04,active
6866,Агап Ярославович Буров,063258079996,,1975-09-23,Karaganda,mass,2022-12-03,active
6867,Tammy Berg,304305864086,elizabethlewis@example.org,1986-10-19,Almaty,mass,2021-12-08,active
6868,Amanda Ward,102100153157,cortezbenjamin@example.com,1971-10-31,Karaganda,premium,2023-02-06,blocked
6869,Октябрина Робертовна Петрова,299171483035,martin2009@example.net,2006-12-12,Astana,premium,2023-06-10,inactive
6870,Калинина Нина Руслановна,094865831301,juri38@example.com,1969-11-17,Shymkent,mass,2024-03-20,active
6871,Тетерин Валерий Матвеевич,796967363111,kozlovlavrenti@example.net,1993-10-03,Karaganda,mass,2021-09-03,active
6872,Зимин Дементий Иосифович,971041027556,sila_1972@example.com,1973-03-16,Karaganda,affluent,2023-07-29,active
6873,Лукия Антоновна Гаврилова,366230709588,michelle23@example.org,1986-05-26,Almaty,affluent,2022-06-30,inactive
6874,Julie Rangel,110702279452,artemevazinaida@example.com,1995-04-15,Atyrau,mass,2025-08-05,inactive
6875,Евгения Федоровна Голубева,288022843872,kathryn36@example.net,1993-03-14,Atyrau,mass,2024-12-22,active
6876,Пахомова Татьяна Владимировна,162213571126,jessicaevans@example.com,1975-08-25,Shymkent,mass,2023-05-16,active
6877,Robert Jordan,557823658044,voronovpantelemon@example.com,2005-11-10,Shymkent,affluent,2025-12-25,blocked
6878,Isaac Berg,,taylormoore@example.org,1982-01-16,Atyrau,mass,2025-09-08,active
6879,Белоусова Прасковья Семеновна,557920233071,floydjohn@example.org,1992-07-27,Astana,mass,2021-07-07,active
6880,Кулакова Алла Тимофеевна,324125970033,germandmitriev@example.net,1983-06-05,Atyrau,affluent,2023-11-07,blocked
6881,Георгий Чеславович Алексеев,387419230348,evgeni_1982@example.net,1999-05-19,Shymkent,mass,2026-03-01,active
6882,Кондратьев Севастьян Артурович,440231465446,yramos@example.org,2002-06-13,Karaganda,affluent,2023-05-03,active
6883,Михайлова Людмила Богдановна,524960697221,mendozamonica@example.net,1971-06-11,Almaty,mass,2022-02-06,inactive
6884,Третьякова Наталья Борисовна,842102154795,tfedotov@example.org,1986-04-21,Atyrau,mass,2024-05-08,blocked
6885,Дорофеева Галина Васильевна,953319709491,chunt@example.org,1989-07-11,Atyrau,mass,2023-02-14,active
