account_id,customer_id,product_type,currency,balance,opened_date,closed_date,status
ACC111192,5583,salary,EUR,639401.57,2026-03-08,,active
ACC111193,5584,salary,USD,742253.82,2024-12-12,,active
ACC111194,5585,salary,KZT,246234.66,2024-09-03,,active
ACC111195,5585,salary,KZT,358493.82,2024-09-19,,active
ACC111196,5585,salary,KZT,986130.32,2026-04-27,,active
ACC111197,5586,savings,KZT,862598.09,2026-03-04,,active
ACC111198,5586,savings,EUR,1136834.52,2025-11-29,,active
ACC111199,5586,debit,KZT,398383.0,2025-09-30,,active
ACC111200,5587,salary,KZT,437698.39,2023-08-12,,active
ACC111201,5588,deposit,USD,687845.59,2024-05-17,,active
ACC111202,5588,debit,USD,206931.93,2025-08-02,,active
ACC111203,5589,savings,EUR,403265.06,2023-03-07,,active
ACC111204,5589,savings,EUR,84349.2,2023-07-09,,active
ACC111205,5590,deposit,KZT,942107.39,2025-03-23,,active
ACC111206,5590,debit,EUR,809329.19,2024-03-14,,active
ACC111207,5590,savings,USD,1138681.02,2026-02-16,,active
ACC111208,5591,debit,KZT,1239712.01,2026-03-13,,active
ACC111209,5591,salary,EUR,45821.84,2025-08-15,2026-03-28,closed
ACC111210,5591,debit,KZT,727383.92,2025-02-07,,active
ACC111211,5592,salary,USD,1410148.59,2025-04-20,,active
ACC111212,5592,savings,EUR,197617.32,2025-04-09,,active
ACC111213,5593,salary,KZT,345696.54,2025-04-28,,active
ACC111214,5593,deposit,USD,50097.07,2025-11-21,,active
ACC111215,5594,salary,EUR,22736.79,2025-08-12,2025-12-21,closed
ACC111216,5594,debit,EUR,40118.02,2024-08-05,2026-04-21,closed
ACC111217,5595,deposit,USD,516454.44,2023-04-11,,active
ACC111218,5595,savings,KZT,268940.83,2023-09-02,,active
ACC111219,5595,savings,USD,1219912.18,2026-02-27,,active
ACC111220,5596,savings,USD,1067976.71,2025-12-11,,active
ACC111221,5597,salary,EUR,837408.15,2023-03-15,,active
ACC111222,5598,salary,USD,108219.84,2023-07-14,,active
ACC111223,5598,savings,USD,39915.82,2025-05-05,2025-05-08,closed
ACC111224,5599,debit,EUR,316275.56,2026-03-10,,active
ACC111225,5599,debit,EUR,1464173.02,2026-02-28,,active
ACC111226,5599,debit,KZT,17038.88,2026-04-26,,active
ACC111227,5600,salary,EUR,776472.31,2022-10-16,,active
ACC111228,5600,salary,KZT,1019544.09,2023-04-28,,active
ACC111229,5600,deposit,EUR,524581.2,2023-12-18,,active
ACC111230,5601,deposit,KZT,1300833.56,2026-03-28,,active
ACC111231,5601,salary,USD,7156.17,2026-04-10,2026-04-21,closed
ACC111232,5601,savings,KZT,284453.29,2025-11-11,,active
ACC111233,5602,debit,KZT,749794.87,2026-02-26,,active
ACC111234,5603,debit,KZT,125249.23,2025-11-17,,active
ACC111235,5603,debit,KZT,614452.55,2025-12-18,,active
ACC111236,5603,savings,KZT,733447.5,2024-08-23,,active
ACC111237,5604,debit,USD,12817.21,2025-01-20,2025-11-22,closed
ACC111238,5605,salary,EUR,390945.53,2026-04-05,,active
ACC111239,5606,savings,KZT,306098.7,2025-04-29,,active
ACC111240,5606,debit,KZT,582013.09,2025-10-02,,active
ACC111241,5607,debit,KZT,1495440.44,2023-08-20,,active
ACC111242,5607,debit,KZT,1498310.1,2025-05-24,,active
ACC111243,5608,savings,EUR,1495465.28,2024-08-13,,active
ACC111244,5608,debit,USD,655560.51,2026-03-28,,active
ACC111245,5609,debit,KZT,664347.54,2024-09-12,,active
ACC111246,5609,debit,KZT,12298.78,2025-03-15,,active
ACC111247,5610,deposit,KZT,1180738.18,2025-08-10,,active
ACC111248,5610,deposit,EUR,910580.94,2025-08-25,,active
ACC111249,5611,salary,USD,38086.65,2025-10-18,2026-04-15,closed
ACC111250,5611,savings,USD,337096.33,2024-11-22,,active
ACC111251,5611,deposit,KZT,803592.62,2026-02-10,,active
ACC111252,5612,deposit,KZT,280821.31,2023-03-28,,active
ACC111253,5613,debit,KZT,1470240.56,2025-02-08,,active
ACC111254,5613,savings,USD,762722.98,2022-09-06,,active
ACC111255,5613,salary,KZT,38847.01,2022-11-20,,active
ACC111256,5614,salary,USD,10813.76,2023-01-17,2026-03-05,closed
ACC111257,5615,savings,KZT,407368.8,2025-08-13,,active
ACC111258,5615,debit,EUR,1478924.44,2026-04-10,,active
ACC111259,5616,savings,USD,34054.67,2025-11-12,2026-02-19,closed
ACC111260,5616,savings,KZT,429512.98,2025-08-24,,active
ACC111261,5616,savings,EUR,422912.64,2025-07-11,,active
ACC111262,5617,savings,EUR,27292.93,2025-09-30,2025-11-26,closed
ACC111263,5618,debit,KZT,781148.69,2025-08-03,,active
ACC111264,5619,savings,KZT,2955.59,2026-01-05,2026-01-28,closed
ACC111265,5620,salary,USD,376648.66,2025-07-04,,active
ACC111266,5620,salary,KZT,598398.45,2023-01-31,,active
ACC111267,5621,salary,USD,829502.16,2023-06-13,,active
ACC111268,5622,debit,KZT,220995.84,2026-01-12,,active
ACC111269,5622,salary,KZT,1340186.76,2026-01-13,,active
ACC111270,5623,salary,EUR,942579.16,2026-04-16,,active
ACC111271,5624,salary,USD,1330969.79,2026-04-20,,active
ACC111272,5624,debit,KZT,24527.82,2024-11-22,2025-05-02,closed
ACC111273,5625,salary,EUR,1444950.96,2025-10-03,,active
ACC111274,5625,savings,KZT,941306.44,2023-02-22,,active
ACC111275,5626,savings,EUR,753757.48,2024-05-17,,active
ACC111276,5626,salary,KZT,326452.39,2025-09-12,,active
ACC111277,5626,debit,KZT,8213.26,2025-10-22,2026-02-16,closed
ACC111278,5627,deposit,EUR,173220.12,2025-12-19,,active
ACC111279,5628,savings,KZT,36086.36,2024-09-23,2024-10-03,closed
ACC111280,5629,debit,USD,1013454.76,2025-07-24,,active
ACC111281,5630,deposit,USD,1149521.88,2025-08-01,,active
ACC111282,5631,savings,EUR,421520.27,2024-09-16,,active
ACC111283,5632,salary,USD,891192.15,2025-07-29,,active
ACC111284,5633,salary,USD,1028321.78,2026-01-24,,active
ACC111285,5633,salary,KZT,1693.43,2024-11-22,2025-07-07,closed
ACC111286,5634,deposit,USD,1387615.62,2025-09-07,,active
ACC111287,5635,deposit,EUR,12871.81,2025-10-03,2025-12-13,closed
ACC111288,5635,salary,USD,1349300.63,2022-04-07,,active
ACC111289,5636,deposit,KZT,628631.46,2025-03-16,,active
ACC111290,5636,deposit,KZT,1337981.89,2025-10-28,,active
ACC111291,5636,debit,KZT,716317.79,2026-01-15,,active
ACC111292,5637,savings,USD,1091779.65,2024-02-16,,active
ACC111293,5637,deposit,USD,1009787.47,2024-06-23,,active
ACC111294,5637,deposit,KZT,269270.73,2025-04-12,,active
ACC111295,5638,deposit,EUR,19865.33,2023-01-01,2026-02-21,closed
ACC111296,5638,debit,KZT,38937.47,2023-10-01,2025-10-21,closed
ACC111297,5638,salary,EUR,168543.38,2026-01-28,,active
ACC111298,5639,savings,KZT,920917.06,2026-01-21,,active
ACC111299,5640,deposit,KZT,598391.58,2023-05-01,,active
ACC111300,5640,salary,EUR,407652.84,2022-02-24,,active
ACC111301,5641,debit,KZT,1210334.91,2026-04-06,,active
ACC111302,5641,deposit,USD,1436466.5,2025-09-06,,active
ACC111303,5642,savings,KZT,146372.34,2024-02-26,,active
ACC111304,5643,debit,KZT,90474.66,2026-01-10,,active
ACC111305,5644,debit,KZT,12814.94,2025-06-18,2025-11-21,closed
ACC111306,5644,salary,EUR,712908.12,2025-03-09,,active
ACC111307,5645,debit,USD,329057.32,2024-12-23,,active
ACC111308,5646,deposit,EUR,614596.36,2025-12-22,,active
ACC111309,5646,debit,EUR,1145237.43,2023-10-29,,active
ACC111310,5646,salary,USD,1039194.22,2022-12-17,,active
ACC111311,5647,salary,EUR,39155.51,2025-12-20,2026-03-17,closed
ACC111312,5647,savings,USD,44491.68,2024-11-19,2026-01-31,closed
ACC111313,5648,debit,USD,18913.48,2023-07-11,2025-10-21,closed
ACC111314,5648,debit,KZT,46800.32,2026-02-13,2026-04-29,closed
ACC111315,5648,debit,USD,1198337.09,2024-06-01,,active
ACC111316,5649,salary,KZT,575533.72,2025-06-23,,active
ACC111317,5650,deposit,USD,758354.75,2026-02-06,,active
ACC111318,5650,debit,KZT,1128139.03,2026-03-11,,active
ACC111319,5650,salary,EUR,45812.97,2025-09-03,,active
ACC111320,5651,debit,KZT,1263807.64,2025-11-24,,active
ACC111321,5651,savings,KZT,245289.94,2025-07-28,,active
ACC111322,5652,debit,KZT,20403.34,2025-06-09,2025-06-20,closed
ACC111323,5653,deposit,EUR,1383827.16,2026-04-10,,active
ACC111324,5653,debit,KZT,1239676.98,2026-04-11,,active
ACC111325,5654,savings,USD,803036.42,2024-12-12,,active
ACC111326,5654,debit,KZT,995968.96,2025-07-07,,active
ACC111327,5654,salary,KZT,610849.27,2022-07-22,,active
ACC111328,5655,debit,KZT,1388444.13,2025-11-15,,active
ACC111329,5656,debit,KZT,11149.68,2025-10-31,2026-01-14,closed
ACC111330,5656,debit,KZT,163654.9,2025-02-25,,active
ACC111331,5657,salary,EUR,28390.6,2025-08-19,2025-12-16,closed
ACC111332,5658,deposit,EUR,1003094.66,2025-10-05,,active
ACC111333,5659,deposit,EUR,121317.22,2025-09-14,,active
ACC111334,5659,deposit,KZT,295948.05,2024-11-14,,active
ACC111335,5659,salary,KZT,24955.41,2026-02-06,2026-04-01,closed
ACC111336,5660,deposit,KZT,1422213.2,2025-09-02,,active
ACC111337,5660,salary,KZT,380956.54,2024-07-09,,active
ACC111338,5660,deposit,KZT,477096.84,2024-10-17,,active
ACC111339,5661,debit,EUR,994594.44,2026-04-14,,active
ACC111340,5661,salary,KZT,106816.09,2026-04-13,,active
ACC111341,5662,debit,KZT,79424.11,2024-10-11,,active
ACC111342,5663,deposit,USD,18588.36,2025-04-22,,active
ACC111343,5664,debit,KZT,83391.19,2025-06-26,,active
ACC111344,5664,salary,USD,498661.84,2026-02-12,,active
ACC111345,5665,debit,KZT,376383.12,2025-12-26,,active
ACC111346,5665,salary,EUR,735422.66,2025-11-23,,active
ACC111347,5665,savings,EUR,48963.24,2025-11-17,2026-04-04,closed
ACC111348,5666,salary,USD,204602.89,2026-03-07,,active
ACC111349,5666,deposit,EUR,977573.41,2026-02-13,,active
ACC111350,5667,salary,KZT,1448713.71,2023-06-10,,active
ACC111351,5667,salary,KZT,1455078.75,2024-09-03,,active
ACC111352,5668,savings,KZT,380445.3,2025-11-06,,active
ACC111353,5669,savings,KZT,706440.89,2026-04-07,,active
ACC111354,5670,savings,USD,1284144.58,2025-12-25,,active
ACC111355,5670,salary,KZT,1177631.2,2025-08-21,,active
ACC111356,5671,savings,KZT,1133585.25,2025-12-20,,active
ACC111357,5671,debit,KZT,43045.63,2026-01-18,2026-04-27,closed
ACC111358,5671,savings,KZT,1429033.65,2026-02-19,,active
ACC111359,5672,salary,KZT,756412.68,2026-01-22,,active
ACC111360,5672,deposit,USD,841416.53,2026-02-05,,active
ACC111361,5672,debit,KZT,531781.41,2024-12-21,,active
ACC111362,5673,deposit,USD,1392417.35,2024-08-14,,active
ACC111363,5673,deposit,EUR,42027.63,2022-09-20,2025-12-01,closed
ACC111364,5674,debit,EUR,579665.12,2026-03-23,,active
ACC111365,5674,debit,KZT,970148.25,2023-03-24,,active
ACC111366,5675,salary,USD,1226141.32,2026-04-18,,active
ACC111367,5676,salary,KZT,1061087.01,2025-07-20,,active
ACC111368,5677,debit,KZT,719125.28,2025-09-28,,active
ACC111369,5678,debit,KZT,678069.4,2025-05-04,,active
ACC111370,5678,salary,USD,689751.65,2023-07-26,,active
ACC111371,5679,deposit,EUR,262693.99,2025-05-18,,active
ACC111372,5679,savings,KZT,352.13,2024-05-19,2024-09-23,closed
ACC111373,5680,salary,EUR,96013.69,2025-12-02,,active
ACC111374,5681,deposit,USD,729772.67,2026-01-30,,active
ACC111375,5681,salary,KZT,944720.61,2025-11-17,,active
ACC111376,5682,salary,EUR,20145.76,2025-06-13,2025-08-19,closed
ACC111377,5682,salary,EUR,464922.33,2024-07-31,,active
ACC111378,5682,salary,EUR,1321217.39,2024-06-27,,active
ACC111379,5683,salary,USD,895201.04,2026-01-13,,active
ACC111380,5683,deposit,KZT,707461.38,2024-03-11,,active
ACC111381,5684,deposit,EUR,204826.71,2025-11-13,,active
ACC111382,5684,salary,KZT,59530.24,2024-05-18,,active
ACC111383,5684,savings,KZT,7970.02,2024-06-14,,active
ACC111384,5685,debit,EUR,676226.92,2025-02-08,,active
ACC111385,5685,savings,EUR,934380.72,2024-01-22,,active
ACC111386,5685,salary,EUR,1090807.9,2026-02-06,,active
ACC111387,5686,savings,KZT,434993.59,2026-03-02,,active
ACC111388,5686,salary,KZT,40072.31,2026-04-04,2026-04-11,closed
ACC111389,5686,savings,EUR,1272024.42,2026-04-14,,active
ACC111390,5687,deposit,KZT,25729.56,2026-01-25,2026-02-16,closed
ACC111391,5688,salary,USD,889514.72,2026-01-27,,active
ACC111392,5688,salary,USD,21605.84,2025-02-18,2025-04-09,closed
ACC111393,5689,savings,KZT,24276.02,2024-12-17,2025-10-16,closed
ACC111394,5690,savings,KZT,59172.81,2023-05-26,,active
ACC111395,5691,savings,EUR,22787.95,2026-02-27,2026-03-15,closed
ACC111396,5692,salary,KZT,43231.03,2025-09-20,2025-10-23,closed
ACC111397,5693,debit,KZT,724383.86,2025-09-28,,active
ACC111398,5694,deposit,EUR,1486280.89,2025-01-21,,active
ACC111399,5694,deposit,KZT,2055.83,2024-03-26,2025-12-20,closed
ACC111400,5694,deposit,KZT,877147.62,2025-02-25,,active
ACC111401,5695,debit,KZT,66251.61,2026-02-10,,active
ACC111402,5695,debit,USD,1073872.52,2023-12-08,,active
ACC111403,5696,savings,KZT,1269542.09,2024-12-22,,active
ACC111404,5697,debit,USD,117253.63,2023-03-20,,active
ACC111405,5697,debit,USD,761145.2,2025-05-30,,active
ACC111406,5697,deposit,USD,161891.8,2023-07-03,,active
ACC111407,5698,debit,USD,1002079.04,2026-02-20,,active
ACC111408,5698,salary,KZT,3777.45,2026-01-13,2026-02-01,closed
ACC111409,5699,deposit,USD,26896.18,2024-07-27,2025-09-10,closed
ACC111410,5699,savings,KZT,458155.29,2025-10-25,,active
ACC111411,5700,savings,KZT,150663.07,2025-12-20,,active
ACC111412,5701,debit,EUR,1151696.39,2023-05-17,,active
ACC111413,5701,deposit,EUR,618630.26,2024-05-06,,active
ACC111414,5702,savings,KZT,1409365.19,2024-07-04,,active
ACC111415,5703,savings,USD,1430.53,2024-10-21,2026-03-14,closed
ACC111416,5703,savings,KZT,956098.09,2025-04-04,,active
ACC111417,5703,salary,KZT,341704.95,2025-04-02,,active
ACC111418,5704,debit,KZT,1323355.01,2026-03-13,,active
ACC111419,5704,deposit,KZT,203708.73,2025-12-22,,active
ACC111420,5705,deposit,EUR,19252.29,2026-03-30,2026-04-09,closed
ACC111421,5705,deposit,KZT,1254188.54,2026-02-22,,active
ACC111422,5705,savings,KZT,208171.02,2026-01-09,,active
ACC111423,5706,salary,USD,47766.23,2026-03-28,2026-04-28,closed
ACC111424,5706,debit,EUR,1066128.85,2025-05-23,,active
ACC111425,5706,debit,KZT,1122339.02,2026-04-12,,active
ACC111426,5707,deposit,KZT,8922.78,2025-07-23,2025-10-20,closed
ACC111427,5707,debit,USD,296225.18,2025-06-17,,active
ACC111428,5707,deposit,EUR,580355.76,2024-11-23,,active
ACC111429,5708,salary,EUR,1489008.71,2025-07-26,,active
ACC111430,5708,deposit,KZT,654797.25,2024-12-01,,active
ACC111431,5709,savings,KZT,5877.62,2025-01-16,2026-01-19,closed
ACC111432,5709,debit,KZT,97941.9,2022-12-19,,active
ACC111433,5710,savings,USD,8217.61,2026-01-16,2026-03-26,closed
ACC111434,5710,deposit,EUR,499938.24,2026-03-05,,active
ACC111435,5710,debit,KZT,905253.9,2025-10-07,,active
ACC111436,5711,savings,KZT,1222488.64,2023-12-18,,active
ACC111437,5712,deposit,KZT,1460816.39,2026-03-27,,active
ACC111438,5712,savings,USD,1077346.11,2026-03-23,,active
ACC111439,5713,debit,EUR,1292780.81,2025-09-20,,active
ACC111440,5713,savings,KZT,1405844.72,2026-02-15,,active
ACC111441,5713,salary,EUR,44032.87,2025-09-23,2026-02-22,closed
ACC111442,5714,deposit,EUR,692501.34,2023-03-04,,active
ACC111443,5714,debit,KZT,1293974.5,2026-04-03,,active
ACC111444,5714,debit,EUR,1483327.97,2024-01-16,,active
ACC111445,5715,deposit,KZT,10308.53,2026-04-13,2026-04-25,closed
ACC111446,5715,debit,EUR,1292470.58,2026-02-25,,active
ACC111447,5716,deposit,EUR,42720.67,2025-04-07,2026-03-25,closed
ACC111448,5716,deposit,USD,991353.55,2025-08-18,,active
ACC111449,5717,savings,EUR,1323902.25,2022-10-30,,active
ACC111450,5718,debit,USD,1191427.53,2024-08-27,,active
ACC111451,5719,debit,KZT,374128.15,2024-02-16,,active
ACC111452,5720,debit,EUR,1302650.7,2025-09-27,,active
ACC111453,5721,salary,KZT,921181.79,2025-01-07,,active
ACC111454,5721,debit,USD,122922.83,2024-10-15,,active
ACC111455,5722,salary,USD,49581.36,2025-10-12,2025-11-30,closed
ACC111456,5722,deposit,KZT,1025072.46,2024-09-12,,active
ACC111457,5722,debit,KZT,1466678.96,2025-11-04,,active
ACC111458,5723,salary,EUR,1364477.18,2026-04-27,,active
ACC111459,5723,debit,USD,42729.12,2023-02-02,2026-03-03,closed
ACC111460,5724,debit,KZT,916730.37,2026-03-13,,active
ACC111461,5724,savings,EUR,472238.22,2026-02-26,,active
ACC111462,5725,deposit,USD,1255124.3,2026-03-08,,active
ACC111463,5726,salary,EUR,1352950.79,2025-12-29,,active
ACC111464,5727,salary,EUR,861644.53,2026-04-08,,active
ACC111465,5727,salary,KZT,497651.8,2026-03-21,,active
ACC111466,5728,debit,USD,1267300.83,2025-02-25,,active
ACC111467,5729,salary,KZT,342634.21,2025-11-04,,active
ACC111468,5729,salary,EUR,373044.76,2023-06-20,,active
ACC111469,5729,debit,USD,1042452.29,2024-03-09,,active
ACC111470,5730,deposit,KZT,46129.73,2025-11-01,2026-02-06,closed
ACC111471,5731,savings,EUR,1325880.32,2026-04-19,,active
ACC111472,5731,deposit,USD,40030.49,2026-03-18,,active
ACC111473,5731,debit,KZT,1309015.2,2026-04-14,,active
ACC111474,5732,deposit,KZT,1050780.24,2021-06-29,,active
ACC111475,5732,debit,KZT,1351681.03,2026-03-12,,active
ACC111476,5732,salary,KZT,305553.16,2021-10-21,,active
ACC111477,5733,salary,KZT,220994.19,2026-04-17,,active
ACC111478,5733,deposit,USD,528976.71,2026-04-29,,active
ACC111479,5734,savings,KZT,1341116.65,2026-03-09,,active
ACC111480,5734,savings,KZT,362006.28,2026-03-16,,active
ACC111481,5735,salary,EUR,764624.75,2025-04-30,,active
ACC111482,5735,savings,EUR,877951.5,2025-05-03,,active
ACC111483,5736,salary,USD,45949.22,2025-10-12,2026-03-25,closed
ACC111484,5736,salary,KZT,46231.16,2025-08-12,2025-12-06,closed
ACC111485,5736,deposit,EUR,821455.07,2026-04-26,,active
ACC111486,5737,debit,EUR,151570.91,2025-03-23,,active
ACC111487,5737,debit,KZT,162259.72,2023-11-10,,active
ACC111488,5738,salary,USD,30105.78,2026-04-21,2026-04-26,closed
ACC111489,5738,salary,KZT,1235403.64,2026-04-28,,active
ACC111490,5738,salary,KZT,1044365.31,2026-04-27,,active
ACC111491,5739,debit,EUR,248115.28,2021-11-26,,active
ACC111492,5740,savings,EUR,437277.88,2026-03-05,,active
ACC111493,5740,deposit,KZT,1227347.99,2026-03-25,,active
ACC111494,5741,salary,KZT,1179971.64,2025-08-26,,active
ACC111495,5742,debit,KZT,517493.6,2024-11-05,,active
ACC111496,5743,savings,KZT,10390.55,2025-02-25,2025-12-23,closed
ACC111497,5743,savings,KZT,53430.8,2026-02-10,,active
ACC111498,5743,deposit,KZT,837147.1,2023-02-17,,active
ACC111499,5744,debit,KZT,1443563.68,2024-01-03,,active
ACC111500,5745,salary,KZT,925902.67,2024-08-21,,active
ACC111501,5746,debit,USD,208971.19,2026-03-17,,active
ACC111502,5746,salary,KZT,23121.29,2026-02-11,2026-04-14,closed
ACC111503,5747,salary,USD,1160418.67,2026-03-17,,active
ACC111504,5747,deposit,KZT,26360.19,2024-10-02,2024-11-16,closed
ACC111505,5747,salary,KZT,745018.87,2025-09-16,,active
ACC111506,5748,debit,KZT,33518.73,2026-03-23,2026-04-21,closed
ACC111507,5748,savings,KZT,206370.09,2025-10-20,,active
ACC111508,5748,deposit,USD,258182.74,2024-11-01,,active
ACC111509,5749,savings,KZT,7526.55,2025-03-07,2026-04-16,closed
ACC111510,5749,savings,KZT,752030.75,2024-06-09,,active
ACC111511,5750,deposit,KZT,727444.1,2025-03-14,,active
ACC111512,5751,debit,KZT,1074410.17,2023-07-19,,active
ACC111513,5752,salary,USD,1230098.08,2024-09-20,,active
ACC111514,5752,salary,USD,462.11,2023-12-02,2024-10-04,closed
ACC111515,5752,salary,KZT,1157621.73,2026-02-19,,active
ACC111516,5753,salary,EUR,1000609.25,2025-06-06,,active
ACC111517,5753,savings,KZT,14370.45,2026-02-21,2026-04-16,closed
ACC111518,5754,salary,KZT,1483489.61,2024-07-06,,active
ACC111519,5755,salary,KZT,695574.88,2025-03-29,,active
ACC111520,5756,savings,KZT,377580.32,2026-02-23,,active
ACC111521,5756,savings,KZT,40226.67,2026-04-22,2026-04-23,closed
ACC111522,5757,salary,KZT,1240137.02,2023-10-28,,active
ACC111523,5758,savings,KZT,966164.69,2025-06-10,,active
ACC111524,5758,savings,EUR,1278954.3,2026-03-30,,active
ACC111525,5758,salary,KZT,1421418.39,2026-04-27,,active
ACC111526,5759,savings,USD,1397472.88,2026-04-14,,active
ACC111527,5759,salary,USD,758676.57,2026-04-27,,active
ACC111528,5760,debit,KZT,15540.16,2023-05-13,2024-04-06,closed
ACC111529,5760,deposit,KZT,11806.21,2025-01-03,2026-02-08,closed
ACC111530,5760,deposit,USD,73567.95,2023-05-13,,active
ACC111531,5761,deposit,USD,1296697.16,2026-02-11,,active
ACC111532,5761,salary,EUR,1053026.14,2025-12-16,,active
ACC111533,5762,salary,USD,365402.6,2025-07-25,,active
ACC111534,5762,deposit,EUR,1438496.62,2026-01-11,,active
ACC111535,5763,savings,KZT,234161.6,2025-09-15,,active
ACC111536,5763,deposit,KZT,1210265.93,2026-04-10,,active
ACC111537,5764,deposit,KZT,23560.43,2025-06-30,2025-09-28,closed
ACC111538,5764,savings,EUR,859488.51,2026-04-27,,active
ACC111539,5765,savings,KZT,29147.4,2026-04-27,2026-04-29,closed
ACC111540,5765,salary,USD,320687.71,2026-03-13,,active
